mantenimiento_id,moto_id,mecanico_id,fecha,descripcion
2973,310,157,2020-07-25 17:22:45,Cambio de llantas
2974,598,156,2020-12-30 08:11:05,Ajuste de motor
2975,442,96,2022-09-17 05:33:30,Cambio de aceite
2976,70,22,2022-03-15 03:52:23,Revisión general
2977,936,162,2021-09-12 10:53:16,Cambio de llantas
2978,864,114,2020-11-24 22:43:17,Cambio de llantas
2979,129,34,2021-10-02 07:36:47,Revisión general
2980,653,197,2020-10-27 21:43:11,Revisión general
2981,102,49,2020-08-16 22:50:19,Ajuste de motor
2982,983,151,2022-05-27 14:05:56,Revisión general
2983,175,89,2022-06-08 14:55:48,Ajuste de frenos
2984,986,38,2021-03-09 09:57:22,Ajuste de motor
2985,88,132,2020-09-20 19:57:08,Ajuste de frenos
2986,749,63,2021-08-22 06:38:35,Ajuste de motor
2987,728,165,2022-01-03 21:06:08,Revisión general
2988,733,172,2020-11-28 13:23:26,Cambio de aceite
2989,488,93,2022-11-29 00:43:01,Ajuste de frenos
2990,29,39,2021-10-25 08:46:50,Ajuste de frenos
2991,936,145,2022-11-05 18:38:33,Ajuste de frenos
2992,393,153,2021-01-01 08:12:22,Cambio de aceite
2993,358,1,2020-08-31 15:06:49,Revisión general
2994,741,140,2022-01-09 10:11:26,Cambio de llantas
2995,786,96,2021-02-08 13:11:55,Revisión general
2996,208,140,2020-11-01 11:26:06,Ajuste de motor
2997,438,139,2021-02-07 06:13:34,Revisión general
2998,341,141,2020-06-19 07:25:56,Revisión general
2999,322,60,2022-03-10 00:56:25,Cambio de aceite
3000,245,189,2022-05-04 11:46:23,Ajuste de frenos
3001,16,29,2021-04-10 15:10:56,Cambio de aceite
3002,243,43,2021-10-18 16:35:04,Ajuste de motor
3003,614,56,2020-08-28 15:30:49,Ajuste de motor
3004,317,85,2021-06-01 10:47:40,Ajuste de motor
3005,635,49,2020-10-20 07:49:20,Revisión general
3006,777,132,2021-03-07 22:00:46,Ajuste de frenos
3007,701,172,2021-12-19 00:54:39,Revisión general
3008,578,69,2022-04-06 20:19:09,Cambio de aceite
3009,183,4,2020-10-06 06:13:08,Cambio de aceite
3010,465,72,2021-12-01 15:41:13,Revisión general
3011,208,171,2021-11-20 22:27:54,Cambio de llantas
3012,426,170,2022-10-29 13:35:48,Revisión general
3013,642,51,2020-08-14 16:19:13,Ajuste de motor
3014,233,74,2022-07-27 13:51:09,Ajuste de motor
3015,640,59,2020-06-01 15:11:01,Revisión general
3016,960,15,2022-05-31 19:13:03,Cambio de llantas
3017,639,151,2022-07-23 19:48:45,Cambio de aceite
3018,143,52,2020-07-29 19:37:18,Ajuste de frenos
3019,277,144,2022-09-06 14:13:35,Revisión general
3020,772,148,2020-04-11 22:45:12,Ajuste de motor
3021,157,178,2021-05-19 06:47:01,Cambio de aceite
3022,353,82,2020-09-11 14:05:34,Cambio de aceite
3023,697,76,2021-07-30 23:57:37,Revisión general
3024,864,102,2021-12-17 05:44:02,Cambio de aceite
3025,162,9,2020-05-05 14:25:57,Revisión general
3026,415,180,2021-12-19 02:50:52,Cambio de aceite
3027,348,69,2021-09-07 05:32:50,Revisión general
3028,24,101,2020-12-31 15:24:40,Cambio de llantas
3029,562,160,2022-05-18 23:49:12,Cambio de llantas
3030,702,190,2021-04-29 06:40:10,Cambio de llantas
3031,255,195,2022-02-26 06:50:02,Ajuste de motor
3032,454,130,2021-12-09 00:22:32,Ajuste de motor
3033,876,69,2021-03-18 15:40:11,Ajuste de frenos
3034,118,95,2021-03-27 02:48:34,Cambio de aceite
3035,672,84,2022-11-03 04:42:31,Revisión general
3036,4,21,2021-06-08 14:22:03,Cambio de aceite
3037,39,128,2020-07-27 14:57:15,Ajuste de motor
3038,824,170,2022-12-02 04:00:11,Ajuste de motor
3039,115,138,2020-02-25 18:24:35,Cambio de aceite
3040,615,103,2022-01-01 14:54:24,Cambio de aceite
3041,50,184,2020-10-18 19:59:24,Ajuste de motor
3042,79,38,2021-12-20 19:48:03,Cambio de aceite
3043,259,136,2020-09-06 08:08:14,Ajuste de frenos
3044,100,111,2020-08-11 18:54:44,Ajuste de motor
3045,238,22,2021-04-03 04:58:39,Ajuste de motor
3046,984,81,2020-03-02 16:21:06,Ajuste de frenos
3047,13,44,2020-07-09 22:44:37,Revisión general
3048,842,84,2022-07-20 05:10:44,Cambio de aceite
3049,311,62,2020-10-24 14:35:57,Revisión general
3050,608,185,2021-07-04 23:59:23,Cambio de llantas
3051,727,63,2022-09-30 05:52:12,Ajuste de frenos
3052,513,162,2022-04-18 21:52:30,Ajuste de frenos
3053,802,99,2022-02-25 11:19:24,Ajuste de motor
3054,356,76,2021-06-09 13:09:24,Cambio de aceite
3055,995,84,2022-01-08 00:54:33,Ajuste de motor
3056,36,76,2022-10-13 06:09:24,Ajuste de frenos
3057,961,190,2022-11-01 13:43:30,Cambio de llantas
3058,173,61,2020-04-18 17:49:24,Ajuste de frenos
3059,350,80,2022-01-15 17:09:08,Cambio de aceite
3060,45,176,2020-01-09 14:29:44,Cambio de aceite
3061,639,94,2022-01-03 02:36:26,Ajuste de motor
3062,785,63,2020-08-30 04:17:48,Ajuste de frenos
3063,451,144,2022-08-13 16:34:14,Cambio de llantas
3064,388,92,2020-06-25 14:07:36,Ajuste de frenos
3065,930,114,2022-05-20 18:47:26,Revisión general
3066,48,79,2020-02-09 10:41:36,Revisión general
3067,22,182,2022-08-11 02:16:16,Ajuste de motor
3068,483,179,2020-10-26 09:56:59,Revisión general
3069,158,71,2020-04-11 09:59:31,Ajuste de frenos
3070,252,67,2021-02-10 10:56:38,Cambio de aceite
3071,186,121,2022-09-04 16:14:37,Cambio de aceite
3072,882,119,2020-02-25 22:31:04,Cambio de aceite
3073,687,180,2021-03-10 11:58:50,Cambio de aceite
3074,465,23,2021-09-24 01:58:33,Revisión general
3075,770,16,2020-11-09 15:49:53,Cambio de aceite
3076,30,5,2021-12-05 21:25:21,Cambio de aceite
3077,796,166,2021-06-08 12:06:29,Revisión general
3078,147,13,2021-06-26 16:43:50,Ajuste de frenos
3079,552,103,2021-06-05 21:37:37,Revisión general
3080,247,86,2022-08-08 01:12:05,Ajuste de frenos
3081,173,72,2021-10-16 03:06:48,Cambio de aceite
3082,853,139,2020-04-22 18:43:11,Revisión general
3083,779,133,2020-10-21 21:49:34,Ajuste de motor
3084,321,143,2022-04-02 17:08:52,Cambio de llantas
3085,443,55,2022-05-12 06:04:33,Ajuste de frenos
3086,418,88,2020-08-27 04:17:34,Ajuste de motor
3087,813,59,2020-11-11 04:57:37,Ajuste de frenos
3088,590,153,2020-04-17 03:03:35,Revisión general
3089,660,128,2021-11-22 22:16:18,Cambio de aceite
3090,637,138,2021-08-10 18:20:02,Ajuste de frenos
3091,591,185,2021-12-27 01:21:13,Cambio de aceite
3092,431,161,2020-06-26 06:23:39,Cambio de llantas
3093,850,14,2021-06-15 18:00:43,Ajuste de motor
3094,982,145,2021-05-18 21:48:22,Revisión general
3095,590,199,2020-04-30 05:33:41,Revisión general
3096,925,128,2022-08-12 13:15:54,Revisión general
3097,271,122,2022-09-04 00:31:37,Ajuste de motor
3098,963,65,2021-12-22 05:10:02,Cambio de aceite
3099,628,124,2020-05-24 07:36:32,Ajuste de motor
3100,560,7,2021-03-16 17:14:02,Ajuste de frenos
3101,799,64,2020-09-27 21:46:27,Cambio de aceite
3102,947,62,2022-06-24 03:44:28,Ajuste de frenos
3103,831,168,2020-11-17 18:59:04,Revisión general
3104,248,117,2022-09-16 23:38:41,Ajuste de motor
3105,384,70,2020-11-06 23:04:21,Cambio de aceite
3106,34,106,2020-04-16 10:54:54,Ajuste de motor
3107,715,78,2022-10-25 05:55:55,Cambio de llantas
3108,128,21,2020-02-10 15:13:03,Ajuste de frenos
3109,763,160,2022-06-10 07:34:36,Ajuste de frenos
3110,617,74,2022-08-22 08:36:57,Cambio de aceite
3111,230,38,2021-04-24 10:32:22,Revisión general
3112,218,80,2021-05-28 19:41:53,Ajuste de motor
3113,48,13,2021-01-13 03:31:51,Ajuste de motor
3114,621,117,2021-03-28 01:41:01,Ajuste de motor
3115,938,128,2020-12-25 20:25:44,Ajuste de frenos
3116,632,3,2022-10-06 13:17:02,Ajuste de frenos
3117,546,86,2022-11-15 00:13:28,Cambio de llantas
3118,513,193,2020-07-20 16:41:20,Cambio de aceite
3119,262,45,2021-11-11 10:20:38,Ajuste de frenos
3120,619,32,2020-03-23 08:53:39,Revisión general
3121,575,184,2020-03-08 15:40:27,Cambio de llantas
3122,172,112,2021-12-29 01:33:31,Cambio de aceite
3123,795,161,2021-06-29 03:51:13,Cambio de aceite
3124,832,69,2021-05-25 04:04:06,Ajuste de frenos
3125,554,89,2022-12-29 17:40:26,Ajuste de motor
3126,796,75,2021-02-24 01:12:56,Ajuste de frenos
3127,527,170,2021-05-12 14:11:47,Cambio de aceite
3128,496,52,2022-02-27 05:18:59,Cambio de llantas
3129,625,184,2020-10-19 09:15:31,Cambio de llantas
3130,259,183,2020-04-19 22:41:33,Revisión general
3131,20,121,2022-08-26 12:55:27,Revisión general
3132,141,43,2022-08-25 03:37:21,Ajuste de motor
3133,881,116,2020-04-19 06:40:02,Ajuste de motor
3134,288,127,2022-11-29 10:28:03,Revisión general
3135,690,29,2022-12-11 10:47:09,Cambio de llantas
3136,551,165,2020-01-12 07:50:03,Revisión general
3137,479,86,2021-08-31 03:17:09,Ajuste de frenos
3138,567,199,2022-04-17 21:10:23,Cambio de aceite
3139,748,126,2022-04-30 03:41:11,Ajuste de motor
3140,770,1,2020-03-23 02:27:21,Revisión general
3141,635,177,2022-11-06 00:40:14,Cambio de aceite
3142,802,44,2020-05-09 11:50:30,Ajuste de motor
3143,576,46,2021-07-14 03:36:44,Ajuste de motor
3144,488,3,2022-09-23 18:47:09,Cambio de llantas
3145,434,101,2022-05-12 15:42:26,Ajuste de motor
3146,849,18,2020-11-09 05:13:08,Ajuste de frenos
3147,813,35,2021-04-08 09:13:06,Cambio de aceite
3148,115,117,2020-09-05 14:53:31,Cambio de llantas
3149,13,142,2022-01-02 23:40:55,Cambio de llantas
3150,156,1,2021-12-30 19:28:16,Cambio de aceite
3151,87,192,2020-07-01 04:29:09,Revisión general
3152,111,102,2022-12-02 15:17:03,Ajuste de frenos
3153,751,150,2021-07-06 08:39:08,Ajuste de frenos
3154,717,109,2022-11-09 08:10:56,Ajuste de motor
3155,614,43,2022-02-08 11:46:28,Ajuste de motor
3156,116,61,2021-07-03 19:11:01,Ajuste de frenos
3157,142,77,2020-07-30 06:53:28,Ajuste de frenos
3158,631,184,2020-05-19 13:00:41,Cambio de aceite
3159,840,11,2020-02-26 23:03:14,Ajuste de motor
3160,932,191,2020-08-03 08:50:21,Revisión general
3161,749,57,2022-07-22 18:59:05,Revisión general
3162,959,27,2022-06-09 02:13:14,Revisión general
3163,62,31,2020-08-08 01:23:01,Revisión general
3164,215,99,2021-08-04 18:45:50,Ajuste de motor
3165,236,28,2022-08-11 13:14:50,Ajuste de motor
3166,469,36,2020-03-09 22:37:59,Cambio de aceite
3167,801,100,2022-03-26 14:39:59,Ajuste de motor
3168,830,99,2022-06-01 07:27:29,Cambio de llantas
3169,244,119,2022-08-22 06:41:34,Cambio de aceite
3170,691,159,2021-06-25 10:47:33,Cambio de aceite
3171,416,93,2020-01-07 10:46:57,Ajuste de frenos
3172,182,192,2020-06-23 17:23:27,Ajuste de motor
3173,339,121,2021-02-10 16:26:34,Cambio de llantas
3174,232,84,2020-02-11 10:23:45,Revisión general
3175,444,119,2021-07-30 17:58:58,Ajuste de frenos
3176,564,6,2022-10-04 00:49:27,Revisión general
3177,907,171,2021-09-19 19:46:37,Ajuste de motor
3178,971,167,2022-01-01 14:58:18,Ajuste de motor
3179,231,45,2020-01-17 08:35:13,Ajuste de frenos
3180,93,109,2021-02-09 18:27:57,Cambio de llantas
3181,315,137,2022-12-09 05:01:21,Ajuste de motor
3182,930,81,2021-05-15 07:35:59,Revisión general
3183,608,55,2022-12-20 10:56:02,Revisión general
3184,573,140,2022-09-27 10:30:24,Revisión general
3185,285,43,2021-12-09 12:25:15,Revisión general
3186,593,133,2020-08-12 09:39:35,Cambio de llantas
3187,362,99,2022-01-22 17:39:06,Ajuste de motor
3188,765,110,2021-01-05 10:38:03,Cambio de aceite
3189,626,109,2021-04-23 08:13:42,Cambio de llantas
3190,274,175,2022-10-24 16:28:03,Cambio de aceite
3191,337,30,2020-03-02 14:56:39,Cambio de aceite
3192,219,74,2020-01-01 16:41:26,Revisión general
3193,846,16,2022-04-01 08:58:39,Ajuste de frenos
3194,964,192,2022-12-12 15:07:55,Ajuste de motor
3195,455,89,2020-09-22 09:05:58,Ajuste de motor
3196,146,122,2022-10-29 23:13:26,Ajuste de frenos
3197,265,50,2020-06-12 10:48:51,Cambio de llantas
3198,733,58,2021-10-13 03:46:21,Revisión general
3199,472,109,2020-01-11 18:43:00,Ajuste de motor
3200,552,48,2020-04-16 14:32:27,Ajuste de frenos
3201,283,159,2021-03-21 23:41:59,Revisión general
3202,92,126,2021-08-10 04:46:14,Revisión general
3203,163,175,2021-11-10 10:14:57,Ajuste de frenos
3204,288,106,2022-04-19 01:30:40,Revisión general
3205,191,136,2020-05-08 06:49:28,Cambio de aceite
3206,351,45,2022-01-14 06:54:28,Ajuste de motor
3207,426,99,2021-10-20 09:58:09,Ajuste de frenos
3208,224,45,2022-05-24 23:22:42,Revisión general
3209,343,145,2022-11-07 01:08:43,Revisión general
3210,702,13,2020-07-22 09:22:03,Ajuste de frenos
3211,12,160,2022-01-19 06:18:07,Ajuste de motor
3212,357,118,2022-10-25 17:39:11,Cambio de aceite
3213,84,161,2022-05-15 17:21:34,Cambio de aceite
3214,1000,19,2020-07-18 06:26:57,Cambio de llantas
3215,564,99,2022-07-13 23:06:53,Ajuste de frenos
3216,799,62,2020-11-04 09:28:49,Ajuste de motor
3217,24,22,2022-11-13 13:53:51,Cambio de llantas
3218,644,179,2020-11-02 22:59:12,Cambio de aceite
3219,60,186,2022-06-12 03:38:35,Cambio de aceite
3220,512,60,2021-12-21 05:59:15,Ajuste de frenos
3221,340,111,2020-05-11 06:47:51,Revisión general
3222,886,26,2022-07-31 15:00:08,Ajuste de motor
3223,610,179,2020-03-14 18:06:21,Revisión general
3224,828,138,2021-05-08 11:45:03,Cambio de llantas
3225,6,139,2021-11-22 05:13:10,Revisión general
3226,172,116,2021-04-02 23:58:54,Cambio de llantas
3227,27,40,2021-01-01 19:10:00,Revisión general
3228,371,148,2022-06-27 04:06:14,Cambio de aceite
3229,46,58,2022-09-03 13:51:28,Ajuste de frenos
3230,662,29,2020-11-15 19:16:52,Ajuste de motor
3231,187,111,2021-08-28 15:25:08,Revisión general
3232,240,198,2021-06-01 23:17:46,Ajuste de motor
3233,578,43,2020-01-19 15:35:46,Ajuste de frenos
3234,964,59,2020-04-02 09:27:38,Cambio de aceite
3235,556,173,2021-11-27 06:33:34,Ajuste de motor
3236,978,149,2022-09-19 08:22:44,Cambio de llantas
3237,462,37,2020-12-26 16:48:38,Ajuste de motor
3238,433,189,2020-12-15 20:43:58,Cambio de aceite
3239,483,57,2022-07-19 09:01:09,Cambio de aceite
3240,327,14,2021-10-26 22:01:54,Ajuste de frenos
3241,977,188,2020-11-06 02:08:22,Revisión general
3242,591,95,2022-03-11 06:38:04,Cambio de llantas
3243,45,50,2021-04-24 23:36:38,Cambio de aceite
3244,829,82,2021-10-07 21:58:52,Ajuste de motor
3245,480,31,2022-10-20 17:16:16,Ajuste de frenos
3246,38,119,2022-11-09 08:40:19,Ajuste de motor
3247,602,176,2022-02-14 08:26:40,Cambio de aceite
3248,735,3,2022-11-26 15:15:08,Ajuste de motor
3249,226,137,2020-01-17 18:15:04,Revisión general
3250,319,199,2020-01-17 17:28:03,Cambio de aceite
3251,659,68,2020-12-05 01:48:40,Revisión general
3252,577,144,2022-08-22 06:09:40,Revisión general
3253,940,172,2020-05-08 08:45:42,Revisión general
3254,87,176,2022-05-15 15:52:15,Cambio de llantas
3255,628,180,2021-05-07 02:05:16,Cambio de llantas
3256,488,88,2022-06-23 10:00:40,Revisión general
3257,933,3,2021-07-11 09:01:18,Ajuste de frenos
3258,323,58,2021-10-29 18:44:01,Cambio de llantas
3259,466,6,2022-09-11 20:56:30,Revisión general
3260,435,16,2021-04-11 07:20:51,Revisión general
3261,716,158,2021-08-16 23:37:57,Revisión general
3262,258,6,2021-03-15 14:28:28,Revisión general
3263,651,160,2020-06-04 07:44:48,Ajuste de motor
3264,329,139,2021-12-08 06:22:33,Cambio de aceite
3265,176,20,2022-06-21 00:38:50,Ajuste de motor
3266,482,113,2021-05-21 04:27:21,Cambio de aceite
3267,52,141,2022-10-20 06:52:13,Ajuste de frenos
3268,292,62,2022-11-27 08:02:08,Ajuste de frenos
3269,866,164,2021-07-30 20:27:25,Cambio de aceite
3270,462,169,2020-01-09 12:51:43,Revisión general
3271,72,58,2022-06-19 02:19:07,Cambio de llantas
3272,243,67,2022-02-14 21:13:41,Revisión general
3273,427,63,2022-09-29 07:04:32,Ajuste de frenos
3274,559,47,2022-06-22 21:51:25,Cambio de aceite
3275,620,14,2022-11-25 20:35:21,Revisión general
3276,621,148,2020-08-06 14:04:07,Ajuste de motor
3277,672,85,2021-03-12 02:17:20,Ajuste de frenos
3278,427,35,2020-08-11 14:33:55,Ajuste de frenos
3279,127,15,2022-11-08 15:05:19,Cambio de aceite
3280,569,41,2020-07-26 15:25:58,Revisión general
3281,469,101,2022-09-29 14:58:33,Ajuste de motor
3282,986,35,2020-09-09 05:39:54,Revisión general
3283,117,84,2021-07-19 14:52:42,Revisión general
3284,737,102,2021-07-30 11:06:47,Ajuste de motor
3285,1,98,2020-01-07 20:24:30,Cambio de aceite
3286,638,71,2020-08-20 11:02:19,Ajuste de motor
3287,194,91,2021-12-15 22:03:41,Ajuste de frenos
3288,431,67,2022-10-22 22:51:13,Cambio de llantas
3289,893,174,2022-03-25 13:45:44,Ajuste de frenos
3290,452,1,2020-03-09 15:15:00,Cambio de aceite
3291,579,22,2020-04-12 18:36:31,Revisión general
3292,204,177,2020-04-19 13:57:47,Revisión general
3293,943,163,2022-05-31 19:43:47,Cambio de aceite
3294,761,23,2020-08-29 08:59:37,Ajuste de motor
3295,613,153,2021-02-25 10:47:04,Ajuste de motor
3296,346,84,2021-08-09 06:21:14,Ajuste de motor
3297,537,194,2020-02-26 11:24:23,Cambio de llantas
3298,319,197,2022-06-23 07:37:30,Cambio de aceite
3299,839,189,2020-03-21 14:06:52,Cambio de aceite
3300,747,21,2020-12-22 10:54:25,Ajuste de frenos
3301,886,28,2021-11-29 15:07:49,Ajuste de frenos
3302,255,23,2020-01-10 22:45:20,Cambio de aceite
3303,692,74,2021-04-20 21:46:30,Ajuste de frenos
3304,229,115,2021-07-02 17:06:03,Ajuste de frenos
3305,761,61,2020-12-20 21:06:28,Ajuste de motor
3306,350,76,2022-08-15 03:29:00,Cambio de aceite
3307,471,162,2022-07-06 07:35:13,Ajuste de motor
3308,367,17,2022-03-26 11:15:14,Revisión general
3309,935,64,2021-12-27 12:38:36,Ajuste de frenos
3310,357,127,2020-05-05 10:11:08,Ajuste de motor
3311,398,44,2022-08-23 16:50:52,Cambio de aceite
3312,553,26,2022-09-07 07:57:41,Cambio de llantas
3313,604,93,2022-06-01 17:15:32,Cambio de llantas
3314,238,144,2022-11-19 00:23:20,Revisión general
3315,556,1,2021-10-24 09:32:26,Ajuste de motor
3316,530,180,2020-02-03 17:54:02,Cambio de aceite
3317,311,73,2020-09-02 06:08:20,Ajuste de frenos
3318,238,99,2021-08-03 07:26:30,Ajuste de frenos
3319,713,30,2022-01-10 14:39:28,Ajuste de motor
3320,656,98,2020-06-11 15:16:12,Ajuste de frenos
3321,841,32,2020-03-16 04:20:27,Cambio de llantas
3322,579,71,2022-10-12 17:52:21,Revisión general
3323,153,161,2022-12-06 20:26:20,Revisión general
3324,975,124,2020-06-06 17:47:42,Cambio de llantas
3325,976,189,2022-06-13 21:03:18,Ajuste de motor
3326,811,131,2022-11-24 05:23:23,Cambio de aceite
3327,372,14,2020-06-26 21:35:43,Ajuste de motor
3328,207,116,2020-12-25 12:45:52,Cambio de llantas
3329,12,141,2021-04-21 11:51:01,Revisión general
3330,561,30,2022-08-30 11:17:04,Cambio de llantas
3331,633,157,2020-06-19 20:14:32,Ajuste de motor
3332,447,46,2020-09-28 04:47:22,Revisión general
3333,239,91,2020-02-04 21:08:30,Ajuste de frenos
3334,427,12,2022-05-25 21:11:51,Cambio de llantas
3335,94,52,2022-01-06 09:23:31,Cambio de llantas
3336,604,144,2021-10-31 22:41:26,Ajuste de motor
3337,989,62,2021-05-02 17:53:38,Ajuste de motor
3338,730,130,2021-11-18 00:20:56,Revisión general
3339,238,21,2020-02-28 03:31:54,Revisión general
3340,517,30,2022-07-08 13:09:02,Revisión general
3341,810,110,2021-07-20 19:44:49,Ajuste de motor
3342,849,72,2021-03-09 06:40:15,Cambio de llantas
3343,305,155,2022-08-28 22:56:13,Ajuste de motor
3344,118,22,2022-08-03 23:57:56,Cambio de aceite
3345,331,37,2020-06-29 08:47:23,Ajuste de frenos
3346,381,7,2021-04-03 19:02:17,Ajuste de motor
3347,77,130,2021-07-28 00:06:52,Revisión general
3348,231,198,2022-12-30 08:30:47,Ajuste de motor
3349,244,109,2020-05-17 05:38:39,Ajuste de frenos
3350,333,19,2021-06-22 08:14:33,Revisión general
3351,569,78,2020-01-26 19:49:23,Revisión general
3352,393,102,2021-08-03 14:30:57,Revisión general
3353,345,30,2020-10-09 10:17:26,Cambio de llantas
3354,952,182,2020-01-12 23:26:51,Ajuste de motor
3355,443,39,2021-10-19 01:26:59,Revisión general
3356,606,161,2022-07-05 09:27:35,Cambio de llantas
3357,620,1,2021-07-05 21:33:45,Cambio de llantas
3358,491,95,2021-03-19 22:13:31,Ajuste de motor
3359,557,82,2022-11-21 21:44:11,Ajuste de frenos
3360,885,103,2022-09-30 16:03:19,Revisión general
3361,615,10,2022-10-01 01:43:15,Cambio de aceite
3362,573,144,2020-12-03 17:39:49,Cambio de aceite
3363,703,108,2022-05-12 01:32:55,Ajuste de motor
3364,819,121,2022-01-27 02:01:07,Cambio de llantas
3365,855,170,2021-07-21 02:52:33,Ajuste de frenos
3366,349,21,2022-07-17 05:11:06,Ajuste de frenos
3367,604,109,2022-06-27 07:22:31,Cambio de aceite
3368,820,64,2021-01-29 08:35:27,Ajuste de frenos
3369,593,64,2020-05-18 06:47:41,Cambio de aceite
3370,770,63,2020-02-27 16:10:37,Cambio de llantas
3371,281,137,2021-12-15 20:38:00,Cambio de llantas
3372,54,67,2020-11-07 00:41:53,Cambio de llantas
3373,998,111,2020-05-22 06:28:32,Revisión general
3374,537,150,2022-01-18 07:38:43,Cambio de llantas
3375,964,165,2021-04-24 00:31:18,Cambio de llantas
3376,56,144,2022-02-18 10:25:27,Cambio de llantas
3377,871,122,2021-02-19 02:58:25,Ajuste de frenos
3378,940,49,2021-06-17 08:32:50,Cambio de aceite
3379,992,57,2021-08-31 05:50:54,Cambio de llantas
3380,160,94,2021-06-08 04:45:57,Cambio de aceite
3381,167,123,2021-01-17 15:28:57,Ajuste de motor
3382,851,23,2020-01-17 13:03:22,Ajuste de frenos
3383,462,186,2021-09-03 11:07:05,Ajuste de motor
3384,351,56,2022-10-14 20:36:11,Revisión general
3385,709,191,2021-05-01 03:18:47,Ajuste de frenos
3386,778,5,2020-07-14 00:25:25,Cambio de llantas
3387,94,82,2020-03-06 18:44:32,Cambio de aceite
3388,795,138,2021-02-03 03:19:56,Ajuste de motor
3389,484,87,2020-06-30 14:15:59,Cambio de aceite
3390,292,180,2021-06-14 03:42:49,Cambio de llantas
3391,672,176,2021-07-21 10:37:24,Revisión general
3392,717,98,2020-04-28 01:03:00,Cambio de aceite
3393,274,2,2021-08-25 06:06:17,Ajuste de frenos
